지점,지점명,일시,기온(°C),기온 QC플래그,강수량(mm),강수량 QC플래그,풍속(m/s),풍속 QC플래그,풍향(16방위),풍향 QC플래그,습도(%),습도 QC플래그,증기압(hPa),이슬점온도(°C),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m )
108,서울,2024-08-13 07:00,28.2,,,,1.4,,50,,83,,31.7,25,,,1,1,Sc,11
108,서울,2024-08-13 08:00,29.6,,,,2.2,,50,,79,,32.6,25.5,,,0,0,,
108,서울,2024-08-13 09:00,30.5,,,,2.4,,70,,74,,32.2,25.3,,,6,6,Sc,11
108,서울,2024-08-13 10:00,32,,,,1.7,,70,,68,,32.2,25.3,,,4,4,Sc,8
108,서울,2024-08-13 11:00,32.5,,,,1.8,,50,,64,,31.3,24.8,,,7,7,CuSc,10
108,서울,2024-08-13 12:00,33.8,,,,1.2,,270,,59,,30.9,24.6,,,7,7,CuSc,9
108,서울,2024-08-13 13:00,34.9,,,,1.9,,290,,55,,30.7,24.5,,,8,8,CuSc,12
108,서울,2024-08-13 14:00,35.6,,,,1.8,,50,,57,,33,25.7,,,6,6,Cu,13
108,서울,2024-08-13 15:00,36.3,,,,2.2,,250,,51,,30.7,24.5,,,6,6,Cu,12
108,서울,2024-08-13 16:00,35.9,,,,2.8,,270,,53,,31.3,24.8,,,6,6,Cu,14
108,서울,2024-08-13 17:00,34.3,,0,,2.9,,90,,60,,32.4,25.4,,,8,8,CuSc,9
108,서울,2024-08-13 18:00,32.1,,0,,1.5,,90,,68,,32.4,25.4,,,10,8,CbCuNs,4
108,서울,2024-08-13 19:00,30.8,,0,,2,,180,,74,,32.8,25.6,,,6,4,CuScCi,18
108,서울,2024-08-13 20:00,31.2,,,9,3.5,,320,,66,,29.8,24,,,5,0,,
108,서울,2024-08-13 21:00,30.8,,,9,1.2,,320,,70,,30.9,24.6,,,0,0,,
108,서울,2024-08-13 22:00,30.4,,,9,1.2,,20,,73,,31.7,25,,,2,1,,
108,서울,2024-08-13 23:00,30.1,,,9,1.4,,320,,75,,31.9,25.1,,,5,0,,
108,서울,2024-08-14 00:00,29.8,,,9,.6,,320,,76,,31.9,25.1,,,2,2,Ac,40
108,서울,2024-08-14 01:00,29.5,,,,.6,,360,,77,,31.7,25,,,8,6,,37
108,서울,2024-08-14 02:00,29.4,,,,1,,70,,78,,31.9,25.1,,,6,6,,37
108,서울,2024-08-14 03:00,29.4,,,,1.5,,90,,79,,32.2,25.3,,,8,8,Ac,41
108,서울,2024-08-14 04:00,29,,,,1.8,,50,,79,,31.5,24.9,,,7,7,Ac,33
108,서울,2024-08-14 05:00,28.6,,,,1.6,,50,,80,,31.3,24.8,,,3,3,Ac,45
108,서울,2024-08-14 06:00,28.3,,,,1.7,,50,,81,,31.1,24.7,,,4,4,Ac,35
108,서울,2024-08-14 07:00,28.5,,,,2.3,,50,,80,,31.1,24.7,,,3,3,Ac,35
108,서울,2024-08-14 08:00,29.7,,,,1.9,,50,,75,,31.1,24.7,,,5,5,Ac,35
108,서울,2024-08-14 09:00,31.1,,,,2.3,,50,,72,,32.4,25.4,,,1,1,Sc,7
108,서울,2024-08-14 10:00,32.2,,,,2.1,,50,,65,,31.1,24.7,,,1,1,Sc,14
108,서울,2024-08-14 11:00,33.2,,,,2.2,,50,,61,,30.9,24.6,,,2,2,Sc,14
108,서울,2024-08-14 12:00,33.1,,,,1.6,,70,,61,,30.7,24.5,,,8,8,CuSc,11
108,서울,2024-08-14 13:00,33.3,,,,1.3,,360,,59,,30,24.1,,,8,8,CuSc,10
108,서울,2024-08-14 14:00,34.6,,,,2.3,,180,,55,,30.2,24.2,,,6,6,Cu,14
108,서울,2024-08-14 15:00,34.7,,,,1.1,,320,,53,,29.3,23.7,,,5,5,Cu,15
108,서울,2024-08-14 16:00,34,,,,3.4,,270,,63,,33.4,25.9,,,7,7,CuSc,13
108,서울,2024-08-14 17:00,30.4,,2.8,,5.5,,250,,73,,31.7,25,,,8,8,CbCu,6
108,서울,2024-08-14 18:00,28,,.2,,4.8,,320,,79,,29.8,24,,,8,8,CbCu,8
108,서울,2024-08-14 19:00,27.9,,0,,1.2,,250,,77,,28.8,23.4,,,5,3,CuScCi,10
108,서울,2024-08-14 20:00,27.4,,,9,2.6,,250,,77,,28.1,23,,,4,2,,20
108,서울,2024-08-14 21:00,27.5,,,9,1.9,,290,,79,,28.9,23.5,,,3,3,Cu,10
108,서울,2024-08-14 22:00,27.6,,,9,.6,,360,,78,,28.8,23.4,,,3,1,,
108,서울,2024-08-14 23:00,27.6,,,9,1.1,,20,,80,,29.5,23.8,,,8,2,,23
108,서울,2024-08-15 00:00,27.8,,,9,1.3,,20,,80,,29.8,24,,,8,8,As,
108,서울,2024-08-15 01:00,27.9,,0,,.6,,360,,80,,30,24.1,,,10,3,CuScAs,10
108,서울,2024-08-15 02:00,27.7,,.2,,.9,,70,,85,,31.5,24.9,,,10,3,CuScAs,10
108,서울,2024-08-15 03:00,27.3,,.1,,2.6,,50,,85,,30.7,24.5,,,7,7,Ac,35
108,서울,2024-08-15 04:00,27.2,,,9,2.5,,50,,83,,29.8,24,,,3,1,AcCi,35
108,서울,2024-08-15 05:00,26.9,,,9,2.2,,50,,84,,29.7,23.9,,,2,0,Ci,
108,서울,2024-08-15 06:00,26.7,,,9,1.8,,50,,84,,29.3,23.7,,,5,1,ScAc,7
108,서울,2024-08-15 07:00,26.9,,,9,1.8,,50,,82,,28.9,23.5,,,7,7,Cu,10
108,서울,2024-08-15 08:00,27.7,,,9,2.1,,50,,79,,29.3,23.7,,,7,4,CuAc,10
108,서울,2024-08-15 09:00,29.3,,,9,2.3,,50,,73,,29.7,23.9,,,5,2,ScAc,13
108,서울,2024-08-15 10:00,30.1,,,9,1.8,,50,,69,,29.3,23.7,,,4,4,Sc,12
108,서울,2024-08-15 11:00,31.5,,,9,1.3,,180,,61,,28.1,23,,,1,1,Sc,10
108,서울,2024-08-15 12:00,32,,,9,1.2,,340,,62,,29.3,23.7,,,7,7,Sc,11
108,서울,2024-08-15 13:00,32.5,,,9,.8,,160,,60,,29.3,23.7,,,7,7,Sc,12
108,서울,2024-08-15 14:00,33.9,,,9,1,,160,,56,,29.5,23.8,,,6,6,Sc,15
108,서울,2024-08-15 15:00,34.2,,,9,.8,,230,,56,,30,24.1,,,7,7,CuSc,10
108,서울,2024-08-15 16:00,34.5,,,9,2.3,,250,,54,,29.5,23.8,,,8,8,CuSc,10
108,서울,2024-08-15 17:00,28.2,,6.1,,4.4,,290,,78,,29.7,23.9,,,7,7,CuSc,8
108,서울,2024-08-15 18:00,28.6,,0,,1.8,,230,,78,,30.4,24.3,,,7,2,CuCi,10
108,서울,2024-08-15 19:00,28.5,,,9,1.5,,340,,80,,31.1,24.7,,,6,4,,68
108,서울,2024-08-15 20:00,28.1,,,9,2.3,,270,,80,,30.4,24.3,,,7,2,,37
108,서울,2024-08-15 21:00,28.1,,,9,1.2,,250,,80,,30.4,24.3,,,2,0,Ci,
108,서울,2024-08-15 22:00,28.1,,,9,1.1,,360,,80,,30.4,24.3,,,5,1,,
108,서울,2024-08-15 23:00,27.9,,,9,1.4,,110,,77,,28.8,23.4,,,3,1,,
108,서울,2024-08-16 00:00,27.5,,,9,1.4,,20,,79,,28.9,23.5,,,3,3,,
108,서울,2024-08-16 01:00,27.4,,,,1.5,,50,,81,,29.5,23.8,,,3,1,,
108,서울,2024-08-16 02:00,27.1,,,,2.3,,50,,83,,29.7,23.9,,,3,1,,23
108,서울,2024-08-16 03:00,27.2,,,,1.9,,50,,82,,29.5,23.8,,,2,2,Sc,18
108,서울,2024-08-16 04:00,26.9,,,,1.8,,50,,82,,28.9,23.5,,,3,3,Ac,30
108,서울,2024-08-16 05:00,26.8,,,,1.4,,50,,83,,29.1,23.6,,,5,5,Ac,30
108,서울,2024-08-16 06:00,26.8,,,,2,,90,,80,,28.1,23,,,3,3,Ac,28
108,서울,2024-08-16 07:00,27,,,,1.2,,90,,79,,28.1,23,,,4,4,Ac,25
108,서울,2024-08-16 08:00,28.4,,,,1.9,,50,,77,,29.7,23.9,,,7,3,ScAc,15
108,서울,2024-08-16 09:00,29.4,,,,2,,70,,71,,28.9,23.5,,,1,1,Sc,8
108,서울,2024-08-16 10:00,30.7,,,,1.5,,90,,66,,29.1,23.6,,,1,1,Sc,9
108,서울,2024-08-16 11:00,31.9,,,,3.4,,50,,61,,28.8,23.4,,,3,3,Sc,10
108,서울,2024-08-16 12:00,31.7,,,,2.6,,20,,61,,28.4,23.2,,,6,6,Sc,12
108,서울,2024-08-16 13:00,33.1,,,,1.6,,90,,59,,29.8,24,,,3,3,Sc,10
108,서울,2024-08-16 14:00,33.9,,,,1.9,,50,,53,,27.9,22.9,,,6,6,CuSc,10
108,서울,2024-08-16 15:00,33.5,,,,1.7,,50,,54,,27.9,22.9,,,6,6,CuSc,10
108,서울,2024-08-16 16:00,33.5,,0,,3.3,,50,,55,,28.4,23.2,,,7,7,CuSc,10
108,서울,2024-08-16 17:00,33.5,,,9,1.8,,250,,57,,29.5,23.8,,,5,5,CuSc,10
108,서울,2024-08-16 18:00,32.4,,,9,2.3,,230,,62,,30,24.1,,,3,3,Cu,10
108,서울,2024-08-16 19:00,30.9,,,9,2.5,,270,,68,,30.2,24.2,,,6,5,,18
108,서울,2024-08-16 20:00,30.1,,,9,1.8,,250,,70,,29.8,24,,,5,2,,15
108,서울,2024-08-16 21:00,29,,,9,4.8,,290,,70,,27.9,22.9,,,1,1,Sc,16
108,서울,2024-08-16 22:00,28.9,,,9,.6,,50,,74,,29.3,23.7,,,7,1,,
108,서울,2024-08-16 23:00,28.6,,,9,2.5,,50,,74,,28.9,23.5,,,7,1,,
108,서울,2024-08-17 00:00,28.4,,,9,2,,360,,75,,28.9,23.5,,,2,0,Ci,
108,서울,2024-08-17 01:00,28.1,,,,.9,,70,,77,,29.1,23.6,,,2,1,,
108,서울,2024-08-17 02:00,28.1,,,,2.3,,50,,78,,29.5,23.8,,,6,1,,28
108,서울,2024-08-17 03:00,28.2,,,,1,,90,,76,,28.9,23.5,,,9,9,Ac,30
108,서울,2024-08-17 04:00,28.1,,,,1.4,,50,,76,,28.8,23.4,,,1,1,Ac,25
108,서울,2024-08-17 05:00,27.6,,,,1.8,,50,,78,,28.8,23.4,,,2,2,Ac,25
108,서울,2024-08-17 06:00,27.2,,,,1.6,,20,,79,,28.4,23.2,,,7,0,Ci,
108,서울,2024-08-17 07:00,27.3,,,,1.6,,50,,79,,28.6,23.3,,,6,6,Ac,24
108,서울,2024-08-17 08:00,28.7,,,,1,,90,,77,,30.2,24.2,,,5,0,Ci,
108,서울,2024-08-17 09:00,30,,,,1.4,,90,,69,,29.1,23.6,,,1,0,Ci,
108,서울,2024-08-17 10:00,31.1,,,,1.8,,140,,63,,28.4,23.2,,,3,1,ScCc,10
108,서울,2024-08-17 11:00,32.2,,,,1.5,,180,,59,,28.3,23.1,,,4,2,ScCi,11
108,서울,2024-08-17 12:00,32.6,,,,1.6,,360,,57,,27.9,22.9,,,4,4,CuSc,10
108,서울,2024-08-17 13:00,32.8,,,,1.6,,20,,58,,28.8,23.4,,,6,6,CuSc,10
108,서울,2024-08-17 14:00,33,,0,,1.1,,270,,57,,28.6,23.3,,,6,6,CuSc,9
108,서울,2024-08-17 15:00,33.7,,0,,1.5,,250,,54,,28.1,23,,,4,4,CuSc,9
108,서울,2024-08-17 16:00,33.6,,,9,2.4,,270,,55,,28.6,23.3,,,6,6,CuSc,9
108,서울,2024-08-17 17:00,32.2,,,9,3.2,,290,,68,,32.6,25.5,,,8,8,CuSc,8
108,서울,2024-08-17 18:00,31.4,,0,,2.2,,270,,69,,31.7,25,,,9,8,CbStNs,6
108,서울,2024-08-17 19:00,27.4,,11,,2.6,,290,,82,,29.8,24,,,8,6,AcCi,30
108,서울,2024-08-17 20:00,27.5,,,9,1.5,,230,,79,,28.9,23.5,,,7,5,,35
108,서울,2024-08-17 21:00,27.6,,,9,.1,,0,,81,,29.8,24,,,1,0,Ci,
108,서울,2024-08-17 22:00,27.5,,,9,1.5,,340,,83,,30.4,24.3,,,3,1,,
108,서울,2024-08-17 23:00,27.5,,,9,1.2,,20,,85,,31.1,24.7,,,6,4,,21
108,서울,2024-08-18 00:00,27.3,,,9,1.5,,90,,83,,30,24.1,,,3,3,,
108,서울,2024-08-18 01:00,27.3,,,,1.2,,20,,84,,30.4,24.3,,,10,6,,13
108,서울,2024-08-18 02:00,27.2,,,,2.3,,50,,85,,30.6,24.4,,,10,1,,11
108,서울,2024-08-18 03:00,27.1,,,,2.1,,50,,84,,30,24.1,,,9,2,ScAc,14
108,서울,2024-08-18 04:00,27.1,,0,,1.6,,50,,83,,29.7,23.9,,,10,4,ScAs,10
108,서울,2024-08-18 05:00,27.1,,,9,2.2,,50,,83,,29.7,23.9,,,10,10,As,25
108,서울,2024-08-18 06:00,27,,,9,2.2,,50,,84,,29.8,24,,,7,7,Ac,30
108,서울,2024-08-18 07:00,27.3,,,9,2.4,,50,,83,,30,24.1,,,8,8,Ac,30
108,서울,2024-08-18 08:00,27.7,,,9,1.2,,70,,82,,30.4,24.3,,,7,2,ScAc,6
108,서울,2024-08-18 09:00,29.5,,,9,2,,110,,73,,30,24.1,,,1,1,Sc,10
108,서울,2024-08-18 10:00,30.2,,,9,2.9,,140,,69,,29.5,23.8,,,2,2,Sc,9
108,서울,2024-08-18 11:00,32,,,9,2.2,,110,,63,,29.8,24,,,3,3,Sc,10
108,서울,2024-08-18 12:00,32.4,,,9,1.8,,90,,61,,29.7,23.9,,,5,5,Cu,10
108,서울,2024-08-18 13:00,33.6,,,9,2.1,,180,,56,,29.1,23.6,,,6,6,CuSc,10
108,서울,2024-08-18 14:00,33.1,,,9,3,,250,,62,,31.3,24.8,,,6,6,CuSc,10
108,서울,2024-08-18 15:00,31.8,,0,,3.8,,250,,66,,30.9,24.6,,,8,8,CuSc,8
108,서울,2024-08-18 16:00,31.3,,0,,2.7,,270,,73,,33.2,25.8,,,6,6,CuSc,9
108,서울,2024-08-18 17:00,31.5,,,9,2.5,,270,,66,,30.4,24.3,,,4,2,CuCi,10
108,서울,2024-08-18 18:00,30.8,,,9,2.3,,270,,71,,31.5,24.9,,,6,0,Ci,
108,서울,2024-08-18 19:00,30.5,,,9,1.9,,270,,71,,30.9,24.6,,,5,1,,
108,서울,2024-08-18 20:00,30.2,,,9,1,,360,,73,,31.3,24.8,,,7,1,,17
108,서울,2024-08-18 21:00,29.3,,,9,2,,50,,70,,28.4,23.2,,,6,3,ScAc,8
108,서울,2024-08-18 22:00,28.4,,,9,1.2,,70,,77,,29.7,23.9,,,10,4,,45
108,서울,2024-08-18 23:00,28.1,,,9,1.6,,50,,78,,29.5,23.8,,,8,2,,47
108,서울,2024-08-19 00:00,27.8,,,9,1.6,,360,,81,,30.2,24.2,,,2,0,,
108,서울,2024-08-19 01:00,27.6,,,,1.4,,360,,82,,30.2,24.2,,,3,3,,16
108,서울,2024-08-19 02:00,27.5,,,,.7,,20,,82,,30,24.1,,,3,3,,15
108,서울,2024-08-19 03:00,27.3,,,,1.4,,20,,83,,30,24.1,,,3,3,Sc,15
108,서울,2024-08-19 04:00,27,,,,2.1,,50,,86,,30.6,24.4,,,2,2,Sc,17
108,서울,2024-08-19 05:00,26.7,,,,1.4,,50,,86,,30,24.1,,,1,1,Ac,44
108,서울,2024-08-19 06:00,26.4,,,,2.1,,50,,87,,29.8,24,,,0,0,,
108,서울,2024-08-19 07:00,26.7,,,,2,,50,,88,,30.7,24.5,,,7,7,Sc,12
108,서울,2024-08-19 08:00,28.2,,,,2.3,,50,,83,,31.7,25,,,0,0,,
108,서울,2024-08-19 09:00,29.5,,,,2.6,,90,,76,,31.3,24.8,,,1,1,Sc,8
108,서울,2024-08-19 10:00,30.8,,,,1.5,,140,,68,,30.2,24.2,,,2,2,Cu,7
108,서울,2024-08-19 11:00,32.3,,,,1.9,,90,,64,,30.9,24.6,,,2,2,Cu,7
108,서울,2024-08-19 12:00,33.5,,,,2.4,,110,,57,,29.5,23.8,,,3,3,Cu,7
108,서울,2024-08-19 13:00,34.6,,,,2.6,,160,,53,,29.1,23.6,,,4,4,Cu,12
108,서울,2024-08-19 14:00,35.2,,,,2.5,,180,,49,,27.7,22.8,,,6,6,Cu,10
108,서울,2024-08-19 15:00,34.4,,,,2.9,,110,,49,,26.6,22.1,,,7,7,Cu,10
108,서울,2024-08-19 16:00,34.4,,,,3.5,,200,,48,,26,21.7,,,6,6,Cu,10
108,서울,2024-08-19 17:00,33.6,,,,2.4,,290,,58,,30,24.1,,,5,5,Cu,12
108,서울,2024-08-19 18:00,30.8,,0,,5,,270,,62,,27.4,22.6,,,6,6,CuSc,8
108,서울,2024-08-19 19:00,27.8,,2.3,,.9,,290,,81,,30.2,24.2,,,3,3,CuSc,10
108,서울,2024-08-19 20:00,27.7,,,9,2.2,,270,,84,,31.1,24.7,,,0,0,,
108,서울,2024-08-19 21:00,27.9,,,9,.9,,230,,82,,30.7,24.5,,,0,0,,
108,서울,2024-08-19 22:00,27.9,,,9,.9,,270,,82,,30.7,24.5,,,0,0,,
108,서울,2024-08-19 23:00,27.9,,,9,.9,,360,,80,,30,24.1,,,5,1,,
108,서울,2024-08-20 00:00,27.6,,,9,.4,,0,,82,,30.2,24.2,,,0,0,,
108,서울,2024-08-20 01:00,27.5,,,,.4,,0,,83,,30.4,24.3,,,0,0,,
108,서울,2024-08-20 02:00,27.3,,,,1.7,,20,,82,,29.7,23.9,,,3,1,,
108,서울,2024-08-20 03:00,27.2,,,,1.6,,20,,84,,30.2,24.2,,,1,1,Ac,27
108,서울,2024-08-20 04:00,27,,,,1.8,,50,,85,,30.2,24.2,,,2,0,Ci,
108,서울,2024-08-20 05:00,27.1,,,,2.4,,50,,86,,30.7,24.5,,,0,0,,
108,서울,2024-08-20 06:00,27,,,,2.5,,50,,83,,29.5,23.8,,,2,0,Ci,
108,서울,2024-08-20 07:00,27.4,,,,2.5,,50,,82,,29.8,24,,,7,0,Cc,
108,서울,2024-08-20 08:00,29.1,,,,2.2,,70,,76,,30.6,24.4,,,8,0,Cc,
108,서울,2024-08-20 09:00,30.4,,,,2.4,,70,,72,,31.1,24.7,,,8,0,Cc,
108,서울,2024-08-20 10:00,31.6,,,,2.5,,90,,67,,31.1,24.7,,,4,4,Ac,35
108,서울,2024-08-20 11:00,32.8,,,,3.1,,70,,63,,31.3,24.8,,,4,2,AcCi,35
108,서울,2024-08-20 12:00,33.6,,,,2.5,,70,,60,,31.1,24.7,,,6,4,ScCi,11
108,서울,2024-08-20 13:00,34.1,,,,1.8,,90,,58,,30.9,24.6,,,6,6,Cu,12
108,서울,2024-08-20 14:00,35,,,,2.3,,90,,56,,31.5,24.9,,,5,5,Cu,12
108,서울,2024-08-20 15:00,35.1,,,,2,,110,,55,,30.9,24.6,,,7,7,Cu,10
108,서울,2024-08-20 16:00,35.1,,,,2.5,,140,,55,,30.9,24.6,,,7,7,CuSc,10
108,서울,2024-08-20 17:00,34.9,,,,1.8,,90,,56,,31.3,24.8,,,7,6,CuCi,11
108,서울,2024-08-20 18:00,34.3,,,,2.8,,110,,56,,30.2,24.2,,,8,2,CuCi,10
108,서울,2024-08-20 19:00,33.5,,,,2.8,,110,,60,,30.9,24.6,,,7,1,,
108,서울,2024-08-20 20:00,32.9,,,,3,,110,,62,,30.9,24.6,,,9,2,,27
108,서울,2024-08-20 21:00,32.5,,0,,2.4,,70,,64,,31.3,24.8,,,9,7,ScCi,11
108,서울,2024-08-20 22:00,31.7,,0,,3.4,,50,,69,,32.2,25.3,,,8,2,ScCi,10
108,서울,2024-08-20 23:00,31.2,,,9,2.8,,70,,71,,32.2,25.3,,,7,2,,10
108,서울,2024-08-21 00:00,30.8,,,9,2.3,,70,,72,,31.9,25.1,,,8,8,,
108,서울,2024-08-21 01:00,30.6,,0,,2.3,,70,,73,,31.9,25.1,,,9,7,ScAc,30
108,서울,2024-08-21 02:00,28.8,,1.7,,2.2,,70,,83,,32.8,25.6,,,10,9,CbStNs,6
108,서울,2024-08-21 03:00,28.1,,5.1,,2.4,,50,,89,,33.8,26.1,,,10,8,StNs,8
108,서울,2024-08-21 04:00,27.5,,.4,,4.8,,70,,90,,33,25.7,,,10,8,StNs,8
108,서울,2024-08-21 05:00,27.3,,.1,,2.4,,70,,91,,32.8,25.6,,,10,8,ScAs,10
108,서울,2024-08-21 06:00,27.1,,6.4,,2.6,,70,,93,,33.2,25.8,,,10,8,CbStNs,6
108,서울,2024-08-21 07:00,26.9,,4.9,,2.4,,90,,93,,32.8,25.6,,,10,9,StNs,8
108,서울,2024-08-21 08:00,27.1,,8.1,,3,,180,,94,,33.6,26,,,10,9,StNs,6
108,서울,2024-08-21 09:00,27,,13.3,,3,,180,,94,,33.4,25.9,,,10,9,StNs,3
108,서울,2024-08-21 10:00,27.2,,1.1,,3.8,,200,,93,,33.4,25.9,,,10,7,StNs,7
108,서울,2024-08-21 11:00,27.4,,.7,,3.7,,200,,91,,33,25.7,,,10,8,ScAs,9
108,서울,2024-08-21 12:00,27.9,,.3,,3.2,,200,,91,,34,26.2,,,10,8,StNs,3
108,서울,2024-08-21 13:00,27.9,,.1,,3.1,,180,,88,,33,25.7,,,10,7,ScAs,9
108,서울,2024-08-21 14:00,28.3,,0,,3.5,,180,,85,,32.6,25.5,,,10,7,ScAs,8
108,서울,2024-08-21 15:00,29.1,,0,,4,,180,,83,,33.4,25.9,,,10,5,ScAs,10
108,서울,2024-08-21 16:00,29.6,,,9,4.9,,180,,79,,32.6,25.5,,,9,8,ScCi,9
108,서울,2024-08-21 17:00,29.7,,,9,2.7,,180,,79,,32.8,25.6,,,9,8,ScCi,6
108,서울,2024-08-21 18:00,29.7,,,9,2.5,,160,,80,,33.2,25.8,,,9,9,CuSc,6
108,서울,2024-08-21 19:00,29.8,,,9,4,,180,,78,,32.6,25.5,,,10,9,,7
108,서울,2024-08-21 20:00,29.6,,,9,2.4,,180,,80,,33,25.7,,,7,7,,6
108,서울,2024-08-21 21:00,29.5,,,9,3.8,,180,,78,,32.1,25.2,,,8,3,ScCc,11
108,서울,2024-08-21 22:00,29.2,,,9,3.4,,180,,78,,31.5,24.9,,,7,2,,11
108,서울,2024-08-21 23:00,29,,,9,4.2,,180,,78,,31.1,24.7,,,6,3,,21
108,서울,2024-08-22 00:00,28.9,,,9,3.2,,230,,79,,31.3,24.8,,,9,5,ScCi,7
108,서울,2024-08-22 01:00,28.7,,,,3.4,,200,,81,,31.9,25.1,,,7,7,,5
108,서울,2024-08-22 02:00,28.6,,,,2.8,,200,,81,,31.7,25,,,8,6,,5
108,서울,2024-08-22 03:00,28.4,,,,2.6,,180,,81,,31.3,24.8,,,8,8,Sc,7
108,서울,2024-08-22 04:00,28.3,,,,1.7,,140,,82,,31.5,24.9,,,9,9,Sc,9
108,서울,2024-08-22 05:00,28.2,,,,1.4,,110,,82,,31.3,24.8,,,8,8,Sc,9
108,서울,2024-08-22 06:00,28.1,,,,2.3,,110,,84,,31.9,25.1,,,8,3,ScCi,7
108,서울,2024-08-22 07:00,28.1,,,,1.4,,110,,83,,31.5,24.9,,,8,0,Ci,
108,서울,2024-08-22 08:00,29.2,,,,1.7,,160,,78,,31.5,24.9,,,8,1,ScCi,8
108,서울,2024-08-22 09:00,29.9,,,,2.9,,140,,74,,31.1,24.7,,,9,7,ScCi,10
108,서울,2024-08-22 10:00,30.2,,,,3.5,,140,,72,,30.7,24.5,,,10,9,ScAs,8
108,서울,2024-08-22 11:00,29.8,,0,,3.6,,140,,74,,30.9,24.6,,,10,8,ScAs,8
108,서울,2024-08-22 12:00,30.2,,,9,4.6,,160,,74,,31.7,25,,,9,9,Sc,8
108,서울,2024-08-22 13:00,30.3,,0,,4,,160,,73,,31.5,24.9,,,9,8,ScCi,8
108,서울,2024-08-22 14:00,30.2,,0,,4.2,,180,,74,,31.7,25,,,10,8,ScAs,8
108,서울,2024-08-22 15:00,29.5,,0,,5.9,,200,,80,,32.8,25.6,,,10,7,ScAs,9
108,서울,2024-08-22 16:00,29,,.4,,5.8,,200,,80,,31.9,25.1,,,10,7,ScAs,5
108,서울,2024-08-22 17:00,28.5,,.1,,4.4,,200,,83,,32.2,25.3,,,9,9,CuSc,4
108,서울,2024-08-22 18:00,28.5,,,9,4,,200,,80,,31.1,24.7,,,9,7,ScCi,8
108,서울,2024-08-22 19:00,27.9,,.1,,5.7,,230,,83,,31.1,24.7,,,10,7,CuScAs,6
108,서울,2024-08-22 20:00,27.7,,,9,3,,250,,81,,30,24.1,,,6,6,,5
108,서울,2024-08-22 21:00,27.3,,0,,3,,250,,83,,30,24.1,,,9,9,St,5
108,서울,2024-08-22 22:00,27.2,,,9,3,,250,,81,,29.1,23.6,,,6,6,,5
108,서울,2024-08-22 23:00,27.1,,,9,2.3,,270,,81,,28.9,23.5,,,3,3,,5
108,서울,2024-08-23 00:00,27.1,,,9,2.6,,250,,83,,29.7,23.9,,,8,8,,
108,서울,2024-08-23 01:00,27.1,,,,3.7,,250,,82,,29.3,23.7,,,3,3,,4
108,서울,2024-08-23 02:00,27,,,,4.9,,230,,82,,29.1,23.6,,,2,2,,4
108,서울,2024-08-23 03:00,26.7,,,,2.3,,230,,82,,28.6,23.3,,,7,7,Sc,6
108,서울,2024-08-23 04:00,26.7,,,,2.5,,200,,83,,28.9,23.5,,,7,7,Sc,6
108,서울,2024-08-23 05:00,26.5,,,,2.5,,200,,86,,29.7,23.9,,,9,9,St,4
108,서울,2024-08-23 06:00,26.4,,,,3.5,,200,,86,,29.5,23.8,,,9,9,St,4
108,서울,2024-08-23 07:00,26.4,,0,,3.3,,200,,87,,29.8,24,,,10,8,ScAs,6
108,서울,2024-08-23 08:00,26.4,,0,,3.1,,200,,87,,29.8,24,,,10,7,ScAs,6
108,서울,2024-08-23 09:00,27,,,9,2.7,,200,,82,,29.1,23.6,,,8,8,Sc,6
108,서울,2024-08-23 10:00,28.3,,,9,3,,200,,74,,28.4,23.2,,,3,3,Sc,7
108,서울,2024-08-23 11:00,29.4,,,9,2.9,,270,,70,,28.6,23.3,,,2,2,Sc,13
108,서울,2024-08-23 12:00,30.3,,,9,2.3,,250,,66,,28.4,23.2,,,6,6,Sc,8
108,서울,2024-08-23 13:00,30.7,,,9,2.6,,270,,65,,28.6,23.3,,,5,5,Sc,10
108,서울,2024-08-23 14:00,31,,,9,3,,250,,64,,28.6,23.3,,,6,6,Sc,10
108,서울,2024-08-23 15:00,31.3,,,9,3.1,,270,,61,,27.7,22.8,,,6,6,Sc,11
108,서울,2024-08-23 16:00,31.8,,,9,3.4,,200,,62,,29.1,23.6,,,4,4,Sc,10
108,서울,2024-08-23 17:00,31.6,,,9,3.3,,180,,61,,28.3,23.1,,,3,2,ScAc,10
108,서울,2024-08-23 18:00,30.7,,,9,3.4,,200,,61,,26.9,22.3,,,6,2,ScAc,11
108,서울,2024-08-23 19:00,29.6,,,9,3.2,,200,,65,,26.9,22.3,,,1,1,,10
108,서울,2024-08-23 20:00,28.7,,,9,3.5,,200,,70,,27.4,22.6,,,0,0,,
108,서울,2024-08-23 21:00,28,,,9,2.2,,180,,71,,26.8,22.2,,,0,0,,
108,서울,2024-08-23 22:00,27.6,,,9,1.5,,200,,75,,27.6,22.7,,,0,0,,
108,서울,2024-08-23 23:00,27.2,,,9,1.8,,200,,77,,27.7,22.8,,,1,0,,
108,서울,2024-08-24 00:00,27,,,9,1.4,,250,,79,,28.1,23,,,0,0,,
108,서울,2024-08-24 01:00,26.6,,,,.4,,0,,81,,28.1,23,,,1,0,,
108,서울,2024-08-24 02:00,26.2,,,,1,,20,,83,,28.1,23,,,0,0,,
